Date,Open,High,Low,Close
27-January-2021,2511.56,2511.56,2451.65,2461.15,
28-January-2021,2418.50,2465.30,2386.82,2410.15,
29-January-2021,2429.93,2469.41,2412.07,2418.52,
1-February-2021,2438.21,2606.33,2417.72,2579.32,
2-February-2021,2597.67,2691.83,2577.88,2674.77,
3-February-2021,2719.17,2720.07,2649.60,2662.57,
4-February-2021,2669.57,2752.29,2649.99,2688.33,
5-February-2021,2708.47,2746.93,2690.71,2713.47,
8-February-2021,2748.61,2781.09,2738.78,2767.45,
9-February-2021,2770.74,2807.65,2733.78,2747.57,
10-February-2021,2741.16,2799.03,2740.32,2794.71,
11-February-2021,2801.31,2817.13,2783.63,2789.70,
12-February-2021,2798.83,2820.81,2782.94,2792.79,
15-February-2021,2796.88,2885.76,2796.88,2833.46,
16-February-2021,2859.02,2890.61,2824.10,2841.50,
17-February-2021,2847.42,2847.42,2811.67,2822.91,
18-February-2021,2829.90,2841.18,2784.24,2804.46,
19-February-2021,2819.93,2819.93,2730.96,2767.81,
22-February-2021,2795.53,2795.53,2667.81,2688.02,
23-February-2021,2714.04,2796.37,2705.76,2765.76,
24-February-2021,2775.56,2831.94,2748.51,2793.23,
25-February-2021,2807.99,2843.70,2804.99,2838.38,
26-February-2021,2777.85,2819.81,2754.91,2786.95,
1-March-2021,2815.46,2841.51,2800.18,2824.89,
2-March-2021,2849.82,2865.54,2820.91,2845.75,
3-March-2021,2862.53,2901.65,2858.56,2887.58,
4-March-2021,2864.62,2909.94,2844.57,2889.06,
5-March-2021,2891.52,2893.81,2823.52,2846.83,
8-March-2021,2857.98,2879.62,2814.44,2820.13,
9-March-2021,2824.66,2847.61,2768.74,2785.81,
10-March-2021,2797.16,2839.02,2795.67,2805.30,
12-March-2021,2817.82,2851.79,2775.82,2785.16,
15-March-2021,2823.15,2823.15,2731.89,2773.28,
16-March-2021,2779.48,2788.98,2748.95,2755.64,
17-March-2021,2754.06,2774.78,2665.28,2678.77,
18-March-2021,2695.34,2720.51,2608.45,2634.62,
19-March-2021,2623.60,2632.13,2524.53,2620.06,
22-March-2021,2620.62,2707.82,2612.46,2694.89,
23-March-2021,2701.16,2733.91,2695.13,2723.30,
24-March-2021,2704.01,2715.78,2632.30,2643.59,
25-March-2021,2664.46,2665.09,2552.96,2576.31,
26-March-2021,2596.67,2630.19,2596.67,2620.21,
30-March-2021,2644.84,2650.51,2579.21,2620.80,
31-March-2021,2623.87,2674.43,2588.95,2670.31,
1-April-2021,2663.82,2683.60,2642.43,2678.16,
5-April-2021,2665.15,2665.15,2543.89,2581.14,
6-April-2021,2604.53,2619.43,2561.23,2606.30,
7-April-2021,2608.53,2652.83,2603.65,2634.16,
8-April-2021,2648.96,2673.44,2645.26,2658.36,
9-April-2021,2660.86,2679.81,2622.74,2639.92,
12-April-2021,2584.41,2586.17,2423.48,2436.60,
13-April-2021,2446.61,2509.41,2446.61,2502.34,
15-April-2021,2477.14,2501.73,2454.72,2492.70,
16-April-2021,2486.24,2518.97,2476.06,2483.20,
19-April-2021,2401.56,2413.20,2370.31,2384.87,
20-April-2021,2406.78,2422.77,2377.48,2389.98,
22-April-2021,2380.95,2431.32,2372.06,2423.44,
23-April-2021,2420.35,2436.40,2378.60,2397.45,
26-April-2021,2400.53,2503.06,2399.62,2485.68,
27-April-2021,2493.47,2516.99,2488.87,2497.60,
28-April-2021,2508.32,2515.42,2477.56,2485.30,
29-April-2021,2486.44,2513.02,2471.97,2483.48,
30-April-2021,2469.22,2492.69,2450.62,2468.20,
3-May-2021,2446.87,2465.37,2426.05,2449.39,
4-May-2021,2454.28,2486.61,2430.77,2436.44,
5-May-2021,2441.83,2469.39,2399.58,2408.38,
6-May-2021,2416.43,2429.64,2397.83,2424.80,
7-May-2021,2431.28,2480.24,2431.28,2444.53,
10-May-2021,2459.76,2484.34,2445.54,2467.62,
11-May-2021,2449.25,2500.45,2440.94,2473.59,
12-May-2021,2478.36,2514.69,2463.04,2470.66,
14-May-2021,2499.60,2504.02,2375.22,2388.85,
17-May-2021,2424.16,2440.78,2393.57,2426.80,
18-May-2021,2459.39,2463.57,2440.66,2448.57,
19-May-2021,2477.10,2509.67,2460.21,2502.85,
20-May-2021,2511.44,2531.59,2469.91,2525.21,
21-May-2021,2545.16,2595.31,2535.30,2550.69,
24-May-2021,2576.97,2603.29,2555.29,2588.28,
25-May-2021,2606.64,2616.06,2582.74,2598.40,
26-May-2021,2608.43,2679.28,2608.43,2672.42,
27-May-2021,2678.56,2683.26,2631.19,2642.11,
28-May-2021,2656.78,2665.37,2636.51,2644.91,
31-May-2021,2654.50,2700.06,2640.57,2680.01,
1-June-2021,2694.97,2703.98,2636.57,2666.05,
2-June-2021,2667.17,2712.69,2661.87,2706.45,
3-June-2021,2720.44,2824.41,2720.44,2813.31,
4-June-2021,2815.61,2844.52,2800.98,2818.25,
7-June-2021,2844.21,2848.73,2797.30,2805.97,
8-June-2021,2813.18,2838.47,2777.39,2833.86,
9-June-2021,2851.37,2874.62,2774.06,2787.63,
10-June-2021,2807.13,2892.39,2802.30,2878.74,
11-June-2021,2895.66,2900.73,2841.53,2848.19,
14-June-2021,2872.60,2872.60,2741.61,2804.06,
15-June-2021,2820.03,2859.30,2818.35,2847.66,
16-June-2021,2849.38,2864.50,2804.98,2816.96,
17-June-2021,2800.50,2834.24,2756.62,2767.40,
18-June-2021,2774.31,2785.95,2648.35,2742.11,
21-June-2021,2715.79,2811.98,2691.27,2806.97,
22-June-2021,2822.53,2844.39,2772.08,2785.94,
23-June-2021,2798.55,2807.03,2767.96,2772.76,
24-June-2021,2785.25,2793.01,2744.39,2750.86,
25-June-2021,2752.07,2784.41,2752.07,2762.17,
28-June-2021,2763.65,2779.24,2755.85,2764.56,
29-June-2021,2782.81,2785.52,2738.35,2752.39,
30-June-2021,2762.07,2765.04,2732.27,2740.68,
1-July-2021,2744.24,2769.31,2726.48,2731.45,
2-July-2021,2745.65,2762.65,2740.99,2745.63,
5-July-2021,2754.39,2826.93,2754.39,2823.57,
6-July-2021,2824.61,2851.61,2799.51,2810.74,
7-July-2021,2824.06,2885.25,2807.81,2864.51,
8-July-2021,2881.28,2891.49,2832.12,2846.31,
9-July-2021,2850.50,2919.39,2838.63,2914.12,
12-July-2021,2940.50,3040.82,2924.61,3017.86,
13-July-2021,3048.01,3080.57,3022.43,3033.49,
14-July-2021,3032.10,3036.28,2997.47,3003.10,
15-July-2021,3016.11,3136.51,2996.59,3123.56,
16-July-2021,3143.69,3198.39,3102.44,3163.35,
19-July-2021,3136.63,3213.63,3116.74,3170.51,
20-July-2021,3165.99,3181.43,3072.12,3094.05,
22-July-2021,3113.61,3185.75,3111.16,3143.24,
23-July-2021,3165.63,3204.16,3116.10,3189.24,
26-July-2021,3209.57,3235.99,3152.51,3164.92,
27-July-2021,3191.15,3219.49,3125.12,3143.30,
28-July-2021,3166.57,3166.77,3075.77,3120.32,
29-July-2021,3140.23,3189.67,3129.20,3169.50,
30-July-2021,3174.60,3221.16,3155.58,3182.51,
2-August-2021,3202.23,3359.86,3194.65,3337.97,
3-August-2021,3353.92,3377.31,3316.93,3343.25,
4-August-2021,3339.44,3347.57,3268.78,3286.79,
5-August-2021,3281.98,3295.87,3215.89,3251.92,
6-August-2021,3241.94,3272.20,3212.59,3219.20,
9-August-2021,3227.45,3250.66,3179.75,3194.05,
10-August-2021,3215.70,3216.20,3088.03,3134.91,
11-August-2021,3125.69,3143.74,3013.99,3140.05,
12-August-2021,3147.23,3180.78,3132.35,3172.99,
13-August-2021,3180.36,3188.74,3138.40,3147.79,
16-August-2021,3136.70,3167.49,3125.94,3135.89,
17-August-2021,3140.66,3151.10,3078.51,3110.45,
18-August-2021,3119.50,3128.44,3081.19,3089.54,
20-August-2021,3072.48,3076.32,2960.27,2981.37,
23-August-2021,2998.67,3028.09,2927.35,2955.93,
24-August-2021,2957.12,3012.23,2956.07,3006.08,
25-August-2021,3015.89,3032.89,2959.96,2983.79,
26-August-2021,2985.29,3004.78,2972.78,2996.03,
27-August-2021,3004.37,3032.67,2996.07,3017.23,
30-August-2021,3029.39,3087.52,3020.91,3075.76,
31-August-2021,3069.82,3103.72,3056.83,3084.98,
1-September-2021,3100.57,3278.90,3097.02,3253.30,
2-September-2021,3268.29,3299.88,3233.71,3293.58,
3-September-2021,3304.09,3370.25,3293.39,3324.53,
6-September-2021,3349.67,3432.14,3335.69,3423.12,
7-September-2021,3438.97,3444.07,3318.65,3346.59,
8-September-2021,3353.95,3370.31,3314.43,3341.25,
9-September-2021,3324.04,3337.60,3307.50,3322.18,
13-September-2021,3325.77,3347.27,3303.08,3342.82,
14-September-2021,3365.48,3384.15,3339.09,3355.24,
15-September-2021,3358.41,3385.57,3354.62,3364.75,
16-September-2021,3373.13,3385.18,3350.28,3367.99,
17-September-2021,3377.08,3412.01,3281.64,3299.30,
20-September-2021,3263.43,3324.39,3217.61,3228.09,
21-September-2021,3227.17,3360.84,3227.17,3340.67,
22-September-2021,3381.88,3636.61,3361.98,3620.86,
23-September-2021,3649.16,4045.74,3642.13,3936.11,
24-September-2021,3956.54,4067.71,3927.59,4002.46,
27-September-2021,4022.08,4148.81,4013.60,4117.74,
28-September-2021,4121.81,4121.81,3909.17,3993.26,
29-September-2021,3969.41,4117.88,3938.32,4041.50,
30-September-2021,4058.54,4123.05,4054.68,4103.77,
1-October-2021,4100.36,4121.22,4020.34,4039.64,
4-October-2021,4039.62,4189.00,4038.34,4130.68,
5-October-2021,4129.04,4135.22,4046.61,4063.45,
6-October-2021,4087.17,4105.86,3991.99,4005.78,
7-October-2021,4040.58,4271.63,4040.58,4247.39,
8-October-2021,4297.65,4298.13,4101.17,4139.67,
11-October-2021,4170.39,4307.13,4135.72,4210.04,
12-October-2021,4217.80,4281.53,4149.47,4240.85,
13-October-2021,4253.46,4288.02,4210.14,4234.51,
14-October-2021,4266.44,4379.36,4247.86,4285.28,
18-October-2021,4325.38,4382.80,4278.22,4310.95,
19-October-2021,4295.51,4345.32,4069.96,4114.26,
20-October-2021,4124.76,4130.54,3979.25,4036.98,
21-October-2021,4054.23,4106.71,3932.52,3983.18,
22-October-2021,4023.06,4121.41,4019.81,4080.65,
25-October-2021,4080.42,4103.06,3874.13,3976.71,
26-October-2021,3983.24,4123.92,3982.63,4112.03,
27-October-2021,4127.98,4157.39,4080.39,4118.98,
28-October-2021,4139.24,4139.24,3944.36,3964.33,
29-October-2021,3999.95,4027.15,3859.75,3985.28,
1-November-2021,4015.24,4192.13,4012.44,4127.13,
2-November-2021,4166.08,4291.30,4139.11,4264.50,
3-November-2021,4279.03,4407.81,4250.88,4351.82,
4-November-2021,4380.09,4401.30,4346.19,4365.15,
8-November-2021,4391.72,4436.87,4324.77,4423.99,
9-November-2021,4436.03,4464.31,4402.55,4425.12,
10-November-2021,4453.16,4453.16,4334.55,4352.70,
11-November-2021,4353.00,4369.94,4219.57,4243.40,
12-November-2021,4247.85,4322.47,4227.53,4310.71,
15-November-2021,4328.63,4345.31,4276.16,4314.88,
16-November-2021,4336.57,4375.16,4259.71,4276.88,
17-November-2021,4268.03,4286.28,4185.73,4200.26,
18-November-2021,4223.14,4260.99,4103.73,4134.44,
22-November-2021,4113.52,4133.17,3882.34,3950.55,
